-5.085246207209987546e+00 -2.616916385417212165e+00 -2.346095022364252713e+00 -2.330961803995475368e+00 -2.288569221106675045e+00 -2.059641219420246028e+00 -1.712072941622040378e+00 -1.290201540260163870e+00 -8.874271073476871496e-01 -4.755210362431692150e-01 -4.042750426617391923e-03 3.695008652206301925e-01 6.876344814643258196e-01 9.752193982305943365e-01 1.234365182029272034e+00 1.488033680744829113e+00 1.736754583890866677e+00 1.999044044951027388e+00 2.294103043370921746e+00 2.871779193655940254e+00
-2.642172557027232305e+00 -1.738427352344564802e-01 9.697862781850297154e-02 1.121118461872803174e-01 1.545044290760806405e-01 3.834324307625096573e-01 7.310007085607153066e-01 1.152872109922591815e+00 1.555646542835068535e+00 1.967552613939586470e+00 2.439030899756138293e+00 2.812574515403385877e+00 3.130708131647081505e+00 3.418293048413350022e+00 3.677438832212027719e+00 3.931107330927584798e+00 4.179828234073622362e+00 4.442117695133783073e+00 4.737176693553677431e+00 5.314852843838695939e+00
-2.230119121910718150e+00 2.382106998820576749e-01 5.090320629350171266e-01 5.241652813037944725e-01 5.665578641925947956e-01 7.954858658790238124e-01 1.143054143677229462e+00 1.564925545039105970e+00 1.967699977951582690e+00 2.379606049056100403e+00 2.851084334872652448e+00 3.224627950519900033e+00 3.542761566763595660e+00 3.830346483529864177e+00 4.089492267328541431e+00 4.343160766044098509e+00 4.591881669190136961e+00 4.854171130250296784e+00 5.149230128670192030e+00 5.726906278955210539e+00
-2.017857629440543477e+00 4.504721923522323479e-01 7.212935554051917997e-01 7.364267737739691455e-01 7.788193566627694686e-01 1.007747358349198485e+00 1.355315636147404135e+00 1.777187037509280643e+00 2.179961470421757141e+00 2.591867541526275076e+00 3.063345827342827121e+00 3.436889442990074706e+00 3.755023059233770333e+00 4.042607976000038406e+00 4.301753759798716104e+00 4.555422258514273182e+00 4.804143161660311634e+00 5.066432622720471457e+00 5.361491621140366703e+00 5.939167771425385212e+00
-1.908964517786833515e+00 5.593653040059423098e-01 8.301866670589017616e-01 8.453198854276791074e-01 8.877124683164794305e-01 1.116640470002908447e+00 1.464208747801114097e+00 1.886080149162990605e+00 2.288854582075467547e+00 2.700760653179985482e+00 3.172238938996537083e+00 3.545782554643784668e+00 3.863916170887480295e+00 4.151501087653748812e+00 4.410646871452426510e+00 4.664315370167983588e+00 4.913036273314021152e+00 5.175325734374181863e+00 5.470384732794076221e+00 6.048060883079094729e+00
-1.887836065974154209e+00 5.804937558186216151e-01 8.513151188715810669e-01 8.664483372403584127e-01 9.088409201291587358e-01 1.137768921815587753e+00 1.485337199613793402e+00 1.907208600975669910e+00 2.309983033888146409e+00 2.721889104992664343e+00 3.193367390809216388e+00 3.566911006456463973e+00 3.885044622700159600e+00 4.172629539466427673e+00 4.431775323265105371e+00 4.685443821980662449e+00 4.934164725126700901e+00 5.196454186186860724e+00 5.491513184606755971e+00 6.069189334891774479e+00
-1.921442402460789456e+00 5.468874193319863686e-01 8.177087823849458204e-01 8.328420007537231662e-01 8.752345836425234893e-01 1.104162585328952506e+00 1.451730863127158155e+00 1.873602264489034663e+00 2.276376697401511606e+00 2.688282768506029541e+00 3.159761054322581142e+00 3.533304669969828726e+00 3.851438286213524353e+00 4.139023202979792870e+00 4.398168986778470568e+00 4.651837485494027646e+00 4.900558388640065210e+00 5.162847849700225922e+00 5.457906848120120280e+00 6.035582998405138788e+00
-1.897340525040112524e+00 5.709892967526633001e-01 8.418106598056227519e-01 8.569438781744000977e-01 8.993364610632004208e-01 1.128264462749629438e+00 1.475832740547835087e+00 1.897704141909711595e+00 2.300478574822188094e+00 2.712384645926706028e+00 3.183862931743258073e+00 3.557406547390505658e+00 3.875540163634201285e+00 4.163125080400469358e+00 4.422270864199147056e+00 4.675939362914704134e+00 4.924660266060742586e+00 5.186949727120902409e+00 5.482008725540797656e+00 6.059684875825816164e+00
-1.861704901118588662e+00 6.066249206741871625e-01 8.774462837271466142e-01 8.925795020959239601e-01 9.349720849847242832e-01 1.163900086671153300e+00 1.511468364469358949e+00 1.933339765831235457e+00 2.336114198743712400e+00 2.748020269848230335e+00 3.219498555664781936e+00 3.593042171312029520e+00 3.911175787555725147e+00 4.198760704321993664e+00 4.457906488120671362e+00 4.711574986836228440e+00 4.960295889982266004e+00 5.222585351042426716e+00 5.517644349462321074e+00 6.095320499747339582e+00
-1.902167082437922208e+00 5.661627393548536169e-01 8.369841024078130687e-01 8.521173207765904145e-01 8.945099036653907376e-01 1.123437905351819754e+00 1.471006183150025404e+00 1.892877584511901912e+00 2.295652017424378855e+00 2.707558088528896789e+00 3.179036374345448390e+00 3.552579989992695975e+00 3.870713606236391602e+00 4.158298523002660119e+00 4.417444306801337817e+00 4.671112805516894895e+00 4.919833708662932459e+00 5.182123169723093170e+00 5.477182168142987528e+00 6.054858318428006037e+00
-1.692119029129164343e+00 7.762107926636114819e-01 1.047032155716570934e+00 1.062165374085348279e+00 1.104557956974148603e+00 1.333485958660577619e+00 1.681054236458783269e+00 2.102925637820659777e+00 2.505700070733136720e+00 2.917606141837654654e+00 3.389084427654206255e+00 3.762628043301453840e+00 4.080761659545149911e+00 4.368346576311417984e+00 4.627492360110095682e+00 4.881160858825652760e+00 5.129881761971690324e+00 5.392171223031851035e+00 5.687230221451745393e+00 6.264906371736763901e+00
-1.452799570840514143e+00 1.015530250952261682e+00 1.286351614005221133e+00 1.301484832373998479e+00 1.343877415262798802e+00 1.572805416949227819e+00 1.920373694747433468e+00 2.342245096109309976e+00 2.745019529021786475e+00 3.156925600126304410e+00 3.628403885942856455e+00 4.001947501590104039e+00 4.320081117833799667e+00 4.607666034600068627e+00 4.866811818398746325e+00 5.120480317114303404e+00 5.369201220260340079e+00 5.631490681320501679e+00 5.926549679740395149e+00 6.504225830025413657e+00
-1.325387257767560945e+00 1.142942564025214880e+00 1.413763927078174332e+00 1.428897145446951678e+00 1.471289728335752001e+00 1.700217730022181017e+00 2.047786007820386445e+00 2.469657409182262953e+00 2.872431842094739896e+00 3.284337913199257830e+00 3.755816199015809431e+00 4.129359814663057016e+00 4.447493430906752643e+00 4.735078347673021604e+00 4.994224131471699302e+00 5.247892630187256380e+00 5.496613533333293944e+00 5.758902994393454655e+00 6.053961992813349013e+00 6.631638143098367522e+00
-1.244170277923874801e+00 1.224159543868901023e+00 1.494980906921860475e+00 1.510114125290637821e+00 1.552506708179438144e+00 1.781434709865867161e+00 2.129002987664073032e+00 2.550874389025949540e+00 2.953648821938426039e+00 3.365554893042943974e+00 3.837033178859496019e+00 4.210576794506743603e+00 4.528710410750439230e+00 4.816295327516707303e+00 5.075441111315385001e+00 5.329109610030942079e+00 5.577830513176979643e+00 5.840119974237140354e+00 6.135178972657034713e+00 6.712855122942053221e+00
-1.199740556242418155e+00 1.268589265550357670e+00 1.539410628603317122e+00 1.554543846972094467e+00 1.596936429860894791e+00 1.825864431547323807e+00 2.173432709345529457e+00 2.595304110707405965e+00 2.998078543619882907e+00 3.409984614724400842e+00 3.881462900540952443e+00 4.255006516188199583e+00 4.573140132431895211e+00 4.860725049198164172e+00 5.119870832996841870e+00 5.373539331712398948e+00 5.622260234858436512e+00 5.884549695918597223e+00 6.179608694338491581e+00 6.757284844623510089e+00
-1.197307691419844389e+00 1.271022130372931436e+00 1.541843493425890887e+00 1.556976711794668233e+00 1.599369294683468556e+00 1.828297296369897573e+00 2.175865574168103223e+00 2.597736975529979730e+00 3.000511408442456229e+00 3.412417479546974164e+00 3.883895765363526209e+00 4.257439381010773793e+00 4.575572997254469421e+00 4.863157914020737493e+00 5.122303697819415191e+00 5.375972196534972269e+00 5.624693099681010722e+00 5.886982560741170545e+00 6.182041559161065791e+00 6.759717709446084299e+00
-1.237198963668410201e+00 1.231130858124365623e+00 1.501952221177325075e+00 1.517085439546102421e+00 1.559478022434902744e+00 1.788406024121331761e+00 2.135974301919537410e+00 2.557845703281413918e+00 2.960620136193890417e+00 3.372526207298408352e+00 3.844004493114960397e+00 4.217548108762207981e+00 4.535681725005903608e+00 4.823266641772171681e+00 5.082412425570849379e+00 5.336080924286406457e+00 5.584801827432444910e+00 5.847091288492604733e+00 6.142150286912499979e+00 6.719826437197518487e+00
-1.342854692753528312e+00 1.125475129039247513e+00 1.396296492092206964e+00 1.411429710460984310e+00 1.453822293349784633e+00 1.682750295036213650e+00 2.030318572834419300e+00 2.452189974196295807e+00 2.854964407108772306e+00 3.266870478213290241e+00 3.738348764029842286e+00 4.111892379677089870e+00 4.430025995920785498e+00 4.717610912687053570e+00 4.976756696485731268e+00 5.230425195201288346e+00 5.479146098347326799e+00 5.741435559407486622e+00 6.036494557827381868e+00 6.614170708112400376e+00
-1.572414790106570148e+00 8.959150316862056762e-01 1.166736394739165128e+00 1.181869613107942474e+00 1.224262195996742797e+00 1.453190197683171814e+00 1.800758475481377463e+00 2.222629876843253971e+00 2.625404309755730914e+00 3.037310380860248848e+00 3.508788666676800450e+00 3.882332282324048034e+00 4.200465898567744105e+00 4.488050815334012178e+00 4.747196599132689876e+00 5.000865097848246954e+00 5.249586000994284518e+00 5.511875462054445229e+00 5.806934460474339588e+00 6.384610610759358096e+00
-2.510000427945999313e+00 -4.167060615322348838e-02 2.291507568997359634e-01 2.442839752685133092e-01 2.866765581573136323e-01 5.156045598437426492e-01 8.631728376419482984e-01 1.285044239003824806e+00 1.687818671916301527e+00 2.099724743020819240e+00 2.571203028837371285e+00 2.944746644484618869e+00 3.262880260728314497e+00 3.550465177494583013e+00 3.809610961293260711e+00 4.063279460008818234e+00 4.312000363154854909e+00 4.574289824215016509e+00 4.869348822634909979e+00 5.447024972919928487e+00
