-5.227593522191826381e+00 -2.740484072959156858e+00 -2.434980673393192241e+00 -2.379427630707405594e+00 -2.384527651494764200e+00 -2.261343960936963882e+00 -2.020763385397438494e+00 -1.684671198923324731e+00 -1.358724035626520887e+00 -1.026819887378272345e+00 -5.925191951688928427e-01 -2.499361131754587184e-01 2.946827592244583016e-02 2.684782597567973994e-01 4.845992849472948727e-01 6.823963479124217635e-01 8.643171081178020465e-01 1.048524165651651519e+00 1.229956999175377153e+00 1.552117240491841077e+00
-2.731357993046762189e+00 -2.442485438140926668e-01 6.125485575187195053e-02 1.168078984376585971e-01 1.117078776502999915e-01 2.348915682081003098e-01 4.754721437476256973e-01 8.115643302217394606e-01 1.137511493518543304e+00 1.469415641766791847e+00 1.903716333976171349e+00 2.246299415969605473e+00 2.525703805067510022e+00 2.764713788901861591e+00 2.980834814092359064e+00 3.178631877057485955e+00 3.360552637262866238e+00 3.544759694796715710e+00 3.726192528320441344e+00 4.048352769636904824e+00
-2.412321450923101906e+00 7.478799830956761596e-02 3.802913978755322333e-01 4.358444405613188799e-01 4.307444197739602743e-01 5.539281103317605925e-01 7.945086858712859801e-01 1.130600872345399743e+00 1.456548035642203587e+00 1.788452183890452130e+00 2.222752876099831632e+00 2.565335958093265756e+00 2.844740347191170304e+00 3.083750331025521874e+00 3.299871356216019347e+00 3.497668419181146238e+00 3.679589179386526521e+00 3.863796236920375993e+00 4.045229070444101183e+00 4.367389311760565107e+00
-2.330849680892263187e+00 1.562597683404063353e-01 4.617631679063709527e-01 5.173162105921575993e-01 5.122161898047989936e-01 6.353998803625993119e-01 8.759804559021246995e-01 1.212072642376238463e+00 1.538019805673042306e+00 1.869923953921290849e+00 2.304224646130670351e+00 2.646807728124104475e+00 2.926212117222009024e+00 3.165222101056360593e+00 3.381343126246858066e+00 3.579140189211984957e+00 3.761060949417365240e+00 3.945268006951214712e+00 4.126700840474940790e+00 4.448861081791404715e+00
-2.345376721697434164e+00 1.417327275352353588e-01 4.472361271011999762e-01 5.027891697869866228e-01 4.976891489996280171e-01 6.208728395574283354e-01 8.614534150969537230e-01 1.197545601571067486e+00 1.523492764867871330e+00 1.855396913116119872e+00 2.289697605325499374e+00 2.632280687318933499e+00 2.911685076416838047e+00 3.150695060251189616e+00 3.366816085441687090e+00 3.564613148406813981e+00 3.746533908612194264e+00 3.930740966146043736e+00 4.112173799669768925e+00 4.434334040986232850e+00
-2.269871547738307349e+00 2.172379014943621733e-01 5.227413010603267907e-01 5.782943437461134373e-01 5.731943229587548316e-01 6.963780135165551499e-01 9.369585890560805375e-01 1.273050775530194301e+00 1.598997938826998144e+00 1.930902087075246687e+00 2.365202779284626189e+00 2.707785861278060313e+00 2.987190250375964862e+00 3.226200234210316431e+00 3.442321259400813904e+00 3.640118322365940795e+00 3.822039082571321078e+00 4.006246140105170994e+00 4.187678973628896628e+00 4.509839214945360553e+00
-2.081843143474326308e+00 4.052663057583432149e-01 7.107697053243078322e-01 7.663227480100944788e-01 7.612227272227358732e-01 8.844064177805361915e-01 1.124986993320061579e+00 1.461079179794175342e+00 1.787026343090979186e+00 2.118930491339227729e+00 2.553231183548607230e+00 2.895814265542041355e+00 3.175218654639945903e+00 3.414228638474297473e+00 3.630349663664794946e+00 3.828146726629921837e+00 4.010067486835302120e+00 4.194274544369151592e+00 4.375707377892877226e+00 4.697867619209341150e+00
-1.789542140544290838e+00 6.975673086883786844e-01 1.003070708254343302e+00 1.058623750940129948e+00 1.053523730152771343e+00 1.176707420710571661e+00 1.417287996250097049e+00 1.753380182724210812e+00 2.079327346021014655e+00 2.411231494269263198e+00 2.845532186478642700e+00 3.188115268472076824e+00 3.467519657569981373e+00 3.706529641404332942e+00 3.922650666594830415e+00 4.120447729559957750e+00 4.302368489765337145e+00 4.486575547299187505e+00 4.668008380822913139e+00 4.990168622139377064e+00
-1.505253906562916466e+00 9.818555426697530564e-01 1.287358942235717674e+00 1.342911984921504320e+00 1.337811964134145715e+00 1.460995654691946033e+00 1.701576230231471420e+00 2.037668416705585184e+00 2.363615580002389027e+00 2.695519728250637570e+00 3.129820420460017072e+00 3.472403502453451196e+00 3.751807891551355745e+00 3.990817875385707314e+00 4.206938900576204787e+00 4.404735963541331678e+00 4.586656723746711961e+00 4.770863781280561433e+00 4.952296614804287067e+00 5.274456856120750992e+00
-1.215555890090831648e+00 1.271553559141837875e+00 1.577056958707802492e+00 1.632610001393589139e+00 1.627509980606230533e+00 1.750693671164030851e+00 1.991274246703556239e+00 2.327366433177670224e+00 2.653313596474474068e+00 2.985217744722722166e+00 3.419518436932102112e+00 3.762101518925535792e+00 4.041505908023440341e+00 4.280515891857792354e+00 4.496636917048289384e+00 4.694433980013416274e+00 4.876354740218796557e+00 5.060561797752646029e+00 5.241994631276371663e+00 5.564154872592835588e+00
