-5.305696523453619307e+00 -2.818587074220950228e+00 -2.513083674654985611e+00 -2.457530631969198964e+00 -2.462630652756557570e+00 -2.339446962198757252e+00 -2.098866386659231864e+00 -1.762774200185118101e+00 -1.436827036888314257e+00 -1.104922888640065715e+00 -6.706221964306862127e-01 -3.280391144372520884e-01 -4.863472533934753983e-02 1.903752584950040294e-01 4.064962836855015027e-01 6.042933466506283935e-01 7.862141068560086765e-01 9.704211643898581485e-01 1.151853997913583783e+00 1.474014239230047707e+00
-2.905580485257488021e+00 -4.184710360248184990e-01 -1.129676364588538817e-01 -5.741459377306723511e-02 -6.251461456042584075e-02 6.066907599737447754e-02 3.012496515368998651e-01 6.373418380110136283e-01 9.632890013078174718e-01 1.295193149556066015e+00 1.729493841765445517e+00 2.072076923758879641e+00 2.351481312856784189e+00 2.590491296691135759e+00 2.806612321881633232e+00 3.004409384846760123e+00 3.186330145052140406e+00 3.370537202585989878e+00 3.551970036109715512e+00 3.874130277426179436e+00
-2.758430771324149156e+00 -2.713213220914796331e-01 3.418207747448498424e-02 8.973512016027163085e-02 8.463509937291302521e-02 2.078187899307133435e-01 4.483993654702387310e-01 7.844915519443524943e-01 1.110438715241156338e+00 1.442342863489404881e+00 1.876643555698784382e+00 2.219226637692218507e+00 2.498631026790123055e+00 2.737641010624474625e+00 2.953762035814972098e+00 3.151559098780098989e+00 3.333479858985479272e+00 3.517686916519328744e+00 3.699119750043054378e+00 4.021279991359518746e+00
-2.730422638009372349e+00 -2.433131887767028267e-01 6.219021078926179058e-02 1.177432534750484372e-01 1.126432326876898316e-01 2.358269232454901498e-01 4.764074987850155374e-01 8.124996852591293006e-01 1.138446848555933144e+00 1.470350996804181687e+00 1.904651689013561189e+00 2.247234771006995313e+00 2.526639160104899862e+00 2.765649143939251431e+00 2.981770169129748904e+00 3.179567232094875795e+00 3.361487992300256078e+00 3.545695049834105550e+00 3.727127883357831184e+00 4.049288124674294664e+00
-2.376561166719049822e+00 1.105482825136197000e-01 4.160516820795843174e-01 4.716047247653709640e-01 4.665047039780123583e-01 5.896883945358126766e-01 8.302689700753380642e-01 1.166361156549451827e+00 1.492308319846255671e+00 1.824212468094504214e+00 2.258513160303883716e+00 2.601096242297317840e+00 2.880500631395222388e+00 3.119510615229573958e+00 3.335631640420071431e+00 3.533428703385198322e+00 3.715349463590578605e+00 3.899556521124428077e+00 4.080989354648153267e+00 4.403149595964617191e+00
-1.800371987861644651e+00 6.867374613710248710e-01 9.922408609369894883e-01 1.047793903622776135e+00 1.042693882835417529e+00 1.165877573393217848e+00 1.406458148932743235e+00 1.742550335406856998e+00 2.068497498703660842e+00 2.400401646951909385e+00 2.834702339161288887e+00 3.177285421154723011e+00 3.456689810252627559e+00 3.695699794086979129e+00 3.911820819277476602e+00 4.109617882242603493e+00 4.291538642447983776e+00 4.475745699981833248e+00 4.657178533505558882e+00 4.979338774822022806e+00
-1.155158052108808064e+00 1.331951397123861458e+00 1.637454796689826075e+00 1.693007839375612722e+00 1.687907818588254116e+00 1.811091509146054435e+00 2.051672084685579822e+00 2.387764271159693585e+00 2.713711434456497429e+00 3.045615582704745972e+00 3.479916274914125474e+00 3.822499356907559598e+00 4.101903746005463702e+00 4.340913729839815716e+00 4.557034755030313633e+00 4.754831817995439636e+00 4.936752578200820807e+00 5.120959635734669391e+00 5.302392469258395025e+00 5.624552710574858949e+00
-5.073862106404054551e-01 1.979723238592264067e+00 2.285226638158228685e+00 2.340779680844015331e+00 2.335679660056656726e+00 2.458863350614457044e+00 2.699443926153982432e+00 3.035536112628096195e+00 3.361483275924900038e+00 3.693387424173148581e+00 4.127688116382527639e+00 4.470271198375962207e+00 4.749675587473866756e+00 4.988685571308218769e+00 5.204806596498715798e+00 5.402603659463842689e+00 5.584524419669222972e+00 5.768731477203072444e+00 5.950164310726798078e+00 6.272324552043262003e+00
1.006146711057880339e-01 2.587724120338457556e+00 2.893227519904422174e+00 2.948780562590208820e+00 2.943680541802850215e+00 3.066864232360650533e+00 3.307444807900175920e+00 3.643536994374289684e+00 3.969484157671093527e+00 4.301388305919342514e+00 4.735688998128721572e+00 5.078272080122156140e+00 5.357676469220059801e+00 5.596686453054411814e+00 5.812807478244909731e+00 6.010604541210035734e+00 6.192525301415416905e+00 6.376732358949265489e+00 6.558165192472991123e+00 6.880325433789455047e+00
6.980965975391875133e-01 3.185206046771857036e+00 3.490709446337821653e+00 3.546262489023608300e+00 3.541162468236249694e+00 3.664346158794050012e+00 3.904926734333575400e+00 4.241018920807689163e+00 4.566966084104493007e+00 4.898870232352741994e+00 5.333170924562121051e+00 5.675754006555555620e+00 5.955158395653459280e+00 6.194168379487811293e+00 6.410289404678309211e+00 6.608086467643435213e+00 6.790007227848816385e+00 6.974214285382664968e+00 7.155647118906390602e+00 7.477807360222854527e+00
